customer_id,profile_transaction_match,archetype,price_tier,time_preference,day_preference,basket_size_bias,preferred_sections,preferred_categories,expected_visits,actual_visits,visit_gap,visit_ratio,under_engaged_flag,last_order_date,first_order_date,frequency,monetary,recency,customer_tenure_days,monetary_per_order,R_score,F_score,M_score,rfm_score,rfm_code,total_orders,avg_order_value,median_order_value,max_order_value,avg_basket_size,median_basket_size,avg_unique_items_per_order,avg_categories_per_order,avg_item_price,avg_discount_pct,discount_order_rate,total_discount_amount_est,payment_share_card,payment_share_cash,payment_share_mobile,preferred_payment_method,avg_order_hour,std_order_hour,weekend_order_rate,dow_share_friday,dow_share_monday,dow_share_saturday,dow_share_sunday,dow_share_thursday,dow_share_tuesday,dow_share_wednesday,meal_share_dinner,meal_share_late_night,meal_share_lunch,meal_share_morning,dominant_meal_period,dominant_day_of_week,category_share_alcohol,category_share_appetizer,category_share_bakery,category_share_beverage,category_share_dessert,category_share_food,category_share_main,category_share_side,section_share_american,section_share_cafe,section_share_healthy_vegan,section_share_italian,section_share_japanese,section_share_mexican,section_share_steakhouse,unique_items_bought,unique_categories_bought,unique_sections_bought,dominant_category,dominant_section,rfm_segment,gmm_cluster,kmeans_cluster,kmeans_segment_name,rfm_value_tier,hybrid_segment
7761,both,infrequent,budget,dinner,weekday,large,"Steakhouse,Mexican","Alcohol,Main",4.0,4.0,0.0,1.0,0,2025-02-11 19:30:00,2024-04-14 19:00:00,4.0,189.0,324.0,303.0,47.25,3,3,4,10,334,4.0,47.25,38.0,83.0,4.0,4.0,4.0,2.25,11.86875,0.0,0.0,0.0,0.5,0.25,0.25,card,19.25,0.4999999999999996,0.25,0.5,0.0,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.1693121693121693,0.0,0.0,0.0,0.0,0.0,0.6825396825396826,0.1481481481481481,0.0,0.0,0.0,0.0,0.0,0.5608465608465608,0.4391534391534391,12.0,3.0,2.0,Main,Mexican,Potential Loyalists,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
1774,both,occasional,budget,lunch,weekday,large,"Healthy_Vegan,American","Bakery,Beverage",5.0,5.0,0.0,1.0,0,2024-08-07 12:30:00,2023-02-01 12:30:00,5.0,128.3,512.0,553.0,25.660000000000004,2,3,3,8,233,5.0,25.660000000000004,25.0,32.3,4.0,4.0,4.0,2.6,6.65,1.0,0.2,1.7000000000000002,0.8,0.0,0.2,card,11.8,0.4472135954999578,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.0,0.0,1.0,0.0,lunch,Wednesday,0.0,0.0,0.0,0.139360872954014,0.0389711613406079,0.0,0.7554169914263444,0.0662509742790335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,Main,American,At Risk,2,3,Mid-Value Occasional Discount-Sensitive,Mid-Value,Mid-Value | Mid-Value Occasional Discount-Sensitive
3417,both,occasional,premium,dinner,any,medium,Japanese,"Alcohol,Dessert",6.0,6.0,0.0,1.0,0,2025-10-17 20:00:00,2024-02-24 09:00:00,5.0,148.75,76.0,601.0,29.75,4,3,4,11,434,5.0,29.75,25.5,50.0,3.4,4.0,3.4,2.2,10.7075,0.0,0.0,0.0,0.2,0.6,0.2,cash,15.0,6.0,0.6,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.4,dinner,Friday,0.1008403361344537,0.0605042016806722,0.0403361344537815,0.1260504201680672,0.0,0.134453781512605,0.5378151260504201,0.0,0.1378151260504201,0.3008403361344537,0.0,0.0,0.2252100840336134,0.0,0.3361344537815126,17.0,6.0,4.0,Main,Steakhouse,Potential Loyalists,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
7605,both,infrequent,premium,dinner,weekend,large,Mexican,"Side,Dessert",2.0,2.0,0.0,1.0,0,2025-05-31 19:00:00,2024-04-15 19:00:00,2.0,65.5,215.0,411.0,32.75,3,2,2,7,322,2.0,32.75,32.75,46.0,4.0,4.0,4.0,2.5,8.1875,0.0,0.0,0.0,1.0,0.0,0.0,card,19.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Monday,0.1679389312977099,0.0,0.0,0.0839694656488549,0.0,0.0,0.6793893129770993,0.0687022900763358,0.2977099236641221,0.0,0.0,0.0,0.0,0.7022900763358778,0.0,8.0,4.0,2.0,Main,Mexican,Need Attention,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
2810,both,occasional,mid,dinner,any,large,Italian,"Food,Dessert",5.0,5.0,0.0,1.0,0,2025-02-05 19:30:00,2023-12-01 19:00:00,5.0,378.0,330.0,432.0,75.6,3,3,5,11,335,5.0,75.6,82.5,95.0,4.4,4.0,4.4,2.0,17.165,0.0,0.0,0.0,0.6,0.2,0.2,card,19.2,0.8366600265340757,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,dinner,Monday,0.0634920634920634,0.0317460317460317,0.0,0.0,0.0145502645502645,0.0,0.8716931216931217,0.0185185185185185,0.0,0.0,0.0,0.7486772486772487,0.0,0.0,0.2513227513227513,15.0,5.0,2.0,Main,Italian,Potential Loyalists,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
1610,both,occasional,budget,dinner,weekday,medium,Japanese,"Main,Bakery",11.0,11.0,0.0,1.0,0,2025-09-08 19:00:00,2023-06-09 18:30:00,11.0,383.65,115.0,822.0,34.877272727272725,4,5,5,14,455,11.0,34.877272727272725,24.700000000000003,76.0,3.363636363636364,3.0,3.363636363636364,2.090909090909091,10.365151515151515,1.3636363636363635,0.1818181818181818,3.3500000000000005,0.4545454545454545,0.1818181818181818,0.3636363636363636,card,18.09090909090909,3.1766191290283903,0.3636363636363636,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0,0.0909090909090909,dinner,Saturday,0.1320213736478561,0.0312785090577349,0.0208523393718232,0.0093835527173204,0.0140753290759807,0.0208523393718232,0.6777010295842565,0.0938355271732047,0.0,0.0417046787436465,0.0,0.0,0.4827316564577088,0.0480907076762674,0.4274729571223772,27.0,8.0,4.0,Main,Japanese,Champions,1,1,High-Value Frequent Discount-Sensitive,High-Value,High-Value | High-Value Frequent Discount-Sensitive
5462,both,infrequent,premium,dinner,any,large,"Italian,American","Beverage,Food",4.0,4.0,0.0,1.0,0,2025-03-29 20:30:00,2023-03-03 20:00:00,4.0,119.5,278.0,757.0,29.875,3,3,3,9,333,4.0,29.875,21.25,62.5,3.5,3.5,3.5,2.25,8.114583333333332,0.0,0.0,0.0,0.5,0.25,0.25,card,19.5,0.5773502691896257,0.25,0.25,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,dinner,Tuesday,0.0,0.0669456066945606,0.0,0.0711297071129707,0.0502092050209205,0.0,0.702928870292887,0.1087866108786611,0.3556485355648535,0.0,0.0,0.5230125523012552,0.0,0.1213389121338912,0.0,14.0,5.0,3.0,Main,Italian,Potential Loyalists,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
8991,both,one_timer,budget,dinner,any,large,Italian,"Food,Dessert",1.0,1.0,0.0,1.0,0,2023-03-22 20:30:00,2023-03-22 20:30:00,1.0,43.5,1016.0,0.0,43.5,1,1,2,4,112,1.0,43.5,43.5,43.5,5.0,5.0,5.0,3.0,8.7,0.0,0.0,0.0,0.0,0.0,1.0,mobile,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dinner,Wednesday,0.5402298850574713,0.0,0.0,0.0,0.1379310344827586,0.0,0.3218390804597701,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,Alcohol,Italian,Lost / Hibernating,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
9235,both,one_timer,budget,lunch,weekday,large,"Healthy_Vegan,American","Main,Beverage,Food",1.0,1.0,0.0,1.0,0,2023-03-10 12:00:00,2023-03-10 12:00:00,1.0,21.5,1028.0,0.0,21.5,1,1,1,3,111,1.0,21.5,21.5,21.5,5.0,5.0,5.0,3.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,cash,12.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,lunch,Friday,0.0,0.0,0.0,0.3720930232558139,0.0,0.0,0.4186046511627907,0.2093023255813953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,Main,American,Lost / Hibernating,3,3,Mid-Value Occasional Discount-Sensitive,Low-Value,Low-Value | Mid-Value Occasional Discount-Sensitive
5457,both,infrequent,premium,lunch,weekday,medium,Healthy_Vegan,"Beverage,Alcohol",2.0,2.0,0.0,1.0,0,2023-10-30 12:30:00,2023-07-13 12:30:00,2.0,84.0,794.0,109.0,42.0,1,2,3,6,123,2.0,42.0,42.0,50.5,5.0,5.0,5.0,3.0,8.4,0.0,0.0,0.0,0.5,0.0,0.5,card,12.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,lunch,Monday,0.0,0.0,0.0,0.0,0.0595238095238095,0.1130952380952381,0.6428571428571429,0.1845238095238095,0.3988095238095238,0.0,0.6011904761904762,0.0,0.0,0.0,0.0,10.0,4.0,2.0,Main,Healthy_Vegan,Others,2,3,Mid-Value Occasional Discount-Sensitive,Low-Value,Low-Value | Mid-Value Occasional Discount-Sensitive
